"","DateTime","Site","variable","Mean","SD"
"56",2018-08-31 04:00:00,"Beaver","CH4",18.0524977241286,0.441283501410324
"57",2018-08-31 04:00:00,"Beaver","CO2",760.307440122832,9.1817130250517
"58",2018-08-31 04:00:00,"Beaver","CO2_mmolm3",25.1412464938533,0.303613641294048
"59",2018-08-31 04:00:00,"Beaver","delCH4",-63.4187382606956,0.0778555345593513
"60",2018-08-31 04:00:00,"Beaver","delCO2",-22.0626953338829,0.0321835971672961
"61",2018-08-31 06:00:00,"Beaver","CH4",17.1764290230598,0.136275251905089
"62",2018-08-31 06:00:00,"Beaver","CO2",790.243675881836,8.64596173567739
"63",2018-08-31 06:00:00,"Beaver","CO2_mmolm3",26.1303960580373,0.2858895443912
"64",2018-08-31 06:00:00,"Beaver","delCH4",-63.4297062359354,0.163641380097059
"65",2018-08-31 06:00:00,"Beaver","delCO2",-21.953101899923,0.16409555504584
